1997-01-13 00:00:00.000	Around the Horn	1996-12-18 00:00:00.000	Colchester	AROUT	3	CO7 6JX	10383	1996-12-16 00:00:00.000	Essex	Brook Farm Stratford St. Mary	UK	8	34.2400
1997-01-13 00:00:00.000	Berglunds snabbkîp	1996-12-20 00:00:00.000	LuleÜ	BERGS	3	S-958 22	10384	1996-12-16 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	3	168.6400
1997-01-14 00:00:00.000	Split Rail Beer & Ale	1996-12-23 00:00:00.000	Lander	SPLIR	2	82520	10385	1996-12-17 00:00:00.000	WY	P.O. Box 555	USA	1	30.9600
1997-01-01 00:00:00.000	Familia Arquibaldo	1996-12-25 00:00:00.000	Sao Paulo	FAMIA	3	05442-030	10386	1996-12-18 00:00:00.000	SP	Rua Or¢s, 92	Brazil	9	13.9900
1997-01-15 00:00:00.000	SantÇ Gourmet	1996-12-20 00:00:00.000	Stavern	SANTG	2	4110	10387	1996-12-18 00:00:00.000	N/A	Erling Skakkes gate 78	Norway	1	93.6300
1997-01-16 00:00:00.000	Seven Seas Imports	1996-12-20 00:00:00.000	London	SEVES	1	OX15 4NB	10388	1996-12-19 00:00:00.000	N/A	90 Wadhurst Rd.	UK	2	34.8600
1997-01-17 00:00:00.000	Bottom-Dollar Markets	1996-12-24 00:00:00.000	Tsawassen	BOTTM	2	T2F 8M4	10389	1996-12-20 00:00:00.000	BC	23 Tsawassen Blvd.	Canada	4	47.4200
1997-01-20 00:00:00.000	Ernst Handel	1996-12-26 00:00:00.000	Graz	ERNSH	1	8010	10390	1996-12-23 00:00:00.000	N/A	Kirchgasse 6	Austria	6	126.3800
1997-01-20 00:00:00.000	Drachenblut Delikatessen	1996-12-31 00:00:00.000	Aachen	DRACD	3	52066	10391	1996-12-23 00:00:00.000	N/A	Walserweg 21	Germany	3	5.4500
1997-01-21 00:00:00.000	Piccolo und mehr	1997-01-01 00:00:00.000	Salzburg	PICCO	3	5020	10392	1996-12-24 00:00:00.000	N/A	Geislweg 14	Austria	2	122.4600
1997-01-22 00:00:00.000	Save-a-lot Markets	1997-01-03 00:00:00.000	Boise	SAVEA	3	83720	10393	1996-12-25 00:00:00.000	ID	187 Suffolk Ln.	USA	1	126.5600
1997-01-22 00:00:00.000	Hungry Coyote Import Store	1997-01-03 00:00:00.000	Elgin	HUNGC	3	97827	10394	1996-12-25 00:00:00.000	OR	City Center Plaza 516 Main St.	USA	1	30.3400
1997-01-23 00:00:00.000	HILARION-Abastos	1997-01-03 00:00:00.000	San Crist¢bal	HILAA	1	5022	10395	1996-12-26 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	6	184.4100
1997-01-10 00:00:00.000	Frankenversand	1997-01-06 00:00:00.000	MÅnchen	FRANK	3	80805	10396	1996-12-27 00:00:00.000	N/A	Berliner Platz 43	Germany	1	135.3500
1997-01-24 00:00:00.000	Princesa Isabel Vinhos	1997-01-02 00:00:00.000	Lisboa	PRINI	1	1756	10397	1996-12-27 00:00:00.000	N/A	Estrada da sa£de n. 58	Portugal	5	60.2600
1997-01-27 00:00:00.000	Save-a-lot Markets	1997-01-09 00:00:00.000	Boise	SAVEA	3	83720	10398	1996-12-30 00:00:00.000	ID	187 Suffolk Ln.	USA	2	89.1600
1997-01-14 00:00:00.000	Vaffeljernet	1997-01-08 00:00:00.000	èrhus	VAFFE	3	8200	10399	1996-12-31 00:00:00.000	N/A	Smagsloget 45	Denmark	8	27.3600
1997-01-29 00:00:00.000	Eastern Connection	1997-01-16 00:00:00.000	London	EASTC	3	WX3 6FW	10400	1997-01-01 00:00:00.000	N/A	35 King George	UK	1	83.9300
1997-01-29 00:00:00.000	Rattlesnake Canyon Grocery	1997-01-10 00:00:00.000	Albuquerque	RATTC	1	87110	10401	1997-01-01 00:00:00.000	NM	2817 Milton Dr.	USA	1	12.5100
1997-02-13 00:00:00.000	Ernst Handel	1997-01-10 00:00:00.000	Graz	ERNSH	2	8010	10402	1997-01-02 00:00:00.000	N/A	Kirchgasse 6	Austria	8	67.8800
1997-01-31 00:00:00.000	Ernst Handel	1997-01-09 00:00:00.000	Graz	ERNSH	3	8010	10403	1997-01-03 00:00:00.000	N/A	Kirchgasse 6	Austria	4	73.7900
1997-01-31 00:00:00.000	Magazzini Alimentari Riuniti	1997-01-08 00:00:00.000	Bergamo	MAGAA	1	24100	10404	1997-01-03 00:00:00.000	N/A	Via Ludovico il Moro 22	Italy	2	155.9700
1997-02-03 00:00:00.000	LINO-Delicateses	1997-01-22 00:00:00.000	I. de Margarita	LINOD	1	4980	10405	1997-01-06 00:00:00.000	Nueva Esparta	Ave. 5 de Mayo Porlamar	Venezuela	1	34.8200
1997-02-18 00:00:00.000	Queen Cozinha	1997-01-13 00:00:00.000	Sao Paulo	QUEEN	1	05487-020	10406	1997-01-07 00:00:00.000	SP	Alameda dos CanÖrios, 891	Brazil	7	108.0400
1997-02-04 00:00:00.000	Ottilies KÑseladen	1997-01-30 00:00:00.000	Kîln	OTTIK	2	50739	10407	1997-01-07 00:00:00.000	N/A	Mehrheimerstr. 369	Germany	2	91.4800
1997-02-05 00:00:00.000	Folies gourmandes	1997-01-14 00:00:00.000	Lille	FOLIG	1	59000	10408	1997-01-08 00:00:00.000	N/A	184, chaussÇe de Tournai	France	8	11.2600
1997-02-06 00:00:00.000	OcÇano Atl†ntico Ltda.	1997-01-14 00:00:00.000	Buenos Aires	OCEAN	1	1010	10409	1997-01-09 00:00:00.000	N/A	Ing. Gustavo Moncada 8585 Piso 20-A	Argentina	3	29.8300
1997-02-07 00:00:00.000	Bottom-Dollar Markets	1997-01-15 00:00:00.000	Tsawassen	BOTTM	3	T2F 8M4	10410	1997-01-10 00:00:00.000	BC	23 Tsawassen Blvd.	Canada	3	2.4000
1997-02-07 00:00:00.000	Bottom-Dollar Markets	1997-01-21 00:00:00.000	Tsawassen	BOTTM	3	T2F 8M4	10411	1997-01-10 00:00:00.000	BC	23 Tsawassen Blvd.	Canada	9	23.6500
1997-02-10 00:00:00.000	Wartian Herkku	1997-01-15 00:00:00.000	Oulu	WARTH	2	90110	10412	1997-01-13 00:00:00.000	N/A	Torikatu 38	Finland	8	3.7700
1997-02-11 00:00:00.000	La maison d'Asie	1997-01-16 00:00:00.000	Toulouse	LAMAI	2	31000	10413	1997-01-14 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	3	95.6600
1997-02-11 00:00:00.000	Familia Arquibaldo	1997-01-17 00:00:00.000	Sao Paulo	FAMIA	3	05442-030	10414	1997-01-14 00:00:00.000	SP	Rua Or¢s, 92	Brazil	2	21.4800
1997-02-12 00:00:00.000	Hungry Coyote Import Store	1997-01-24 00:00:00.000	Elgin	HUNGC	1	97827	10415	1997-01-15 00:00:00.000	OR	City Center Plaza 516 Main St.	USA	3	.2000
1997-02-13 00:00:00.000	Wartian Herkku	1997-01-27 00:00:00.000	Oulu	WARTH	3	90110	10416	1997-01-16 00:00:00.000	N/A	Torikatu 38	Finland	8	22.7200
1997-02-13 00:00:00.000	Simons bistro	1997-01-28 00:00:00.000	Kobenhavn	SIMOB	3	1734	10417	1997-01-16 00:00:00.000	N/A	Vinbëltet 34	Denmark	4	70.2900
1997-02-14 00:00:00.000	QUICK-Stop	1997-01-24 00:00:00.000	Cunewalde	QUICK	1	01307	10418	1997-01-17 00:00:00.000	N/A	Taucherstra·e 10	Germany	4	17.5500
1997-02-17 00:00:00.000	Richter Supermarkt	1997-01-30 00:00:00.000	Genäve	RICSU	2	1204	10419	1997-01-20 00:00:00.000	N/A	Starenweg 5	Switzerland	4	137.3500
1997-02-18 00:00:00.000	Wellington Importadora	1997-01-27 00:00:00.000	Resende	WELLI	1	08737-363	10420	1997-01-21 00:00:00.000	SP	Rua do Mercado, 12	Brazil	3	44.1200
1997-03-04 00:00:00.000	Que Del°cia	1997-01-27 00:00:00.000	Rio de Janeiro	QUEDE	1	02389-673	10421	1997-01-21 00:00:00.000	RJ	Rua da Panificadora, 12	Brazil	8	99.2300
1997-02-19 00:00:00.000	Franchi S.p.A.	1997-01-31 00:00:00.000	Torino	FRANS	1	10100	10422	1997-01-22 00:00:00.000	N/A	Via Monte Bianco 34	Italy	2	3.0200
1997-02-06 00:00:00.000	Gourmet Lanchonetes	1997-02-24 00:00:00.000	Campinas	GOURL	3	04876-786	10423	1997-01-23 00:00:00.000	SP	Av. Brasil, 442	Brazil	6	24.5000
1997-02-20 00:00:00.000	Märe Paillarde	1997-01-27 00:00:00.000	MontrÇal	MEREP	2	H1J 1C3	10424	1997-01-23 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	7	370.6100
1997-02-21 00:00:00.000	La maison d'Asie	1997-02-14 00:00:00.000	Toulouse	LAMAI	2	31000	10425	1997-01-24 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	6	7.9300
1997-02-24 00:00:00.000	Galer°a del gastron¢mo	1997-02-06 00:00:00.000	Barcelona	GALED	1	8022	10426	1997-01-27 00:00:00.000	N/A	Rambla de Catalu§a, 23	Spain	4	18.6900
1997-02-24 00:00:00.000	Piccolo und mehr	1997-03-03 00:00:00.000	Salzburg	PICCO	2	5020	10427	1997-01-27 00:00:00.000	N/A	Geislweg 14	Austria	4	31.2900
1997-02-25 00:00:00.000	Reggiani Caseifici	1997-02-04 00:00:00.000	Reggio Emilia	REGGC	1	42100	10428	1997-01-28 00:00:00.000	N/A	Strada Provinciale 124	Italy	7	11.0900
1997-03-12 00:00:00.000	Hungry Owl All-Night Grocers	1997-02-07 00:00:00.000	Cork	HUNGO	2	N/A	10429	1997-01-29 00:00:00.000	Co. Cork	8 Johnstown Road	Ireland	3	56.6300
1997-02-13 00:00:00.000	Ernst Handel	1997-02-03 00:00:00.000	Graz	ERNSH	1	8010	10430	1997-01-30 00:00:00.000	N/A	Kirchgasse 6	Austria	4	458.7800
1997-02-13 00:00:00.000	Bottom-Dollar Markets	1997-02-07 00:00:00.000	Tsawassen	BOTTM	2	T2F 8M4	10431	1997-01-30 00:00:00.000	BC	23 Tsawassen Blvd.	Canada	4	44.1700
1997-02-14 00:00:00.000	Split Rail Beer & Ale	1997-02-07 00:00:00.000	Lander	SPLIR	2	82520	10432	1997-01-31 00:00:00.000	WY	P.O. Box 555	USA	3	4.3400
1997-03-03 00:00:00.000	Princesa Isabel Vinhos	1997-03-04 00:00:00.000	Lisboa	PRINI	3	1756	10433	1997-02-03 00:00:00.000	N/A	Estrada da sa£de n. 58	Portugal	3	73.8300
1997-03-03 00:00:00.000	Folk och fÑ HB	1997-02-13 00:00:00.000	BrÑcke	FOLKO	2	S-844 67	10434	1997-02-03 00:00:00.000	N/A	èkergatan 24	Sweden	3	17.9200
1997-03-18 00:00:00.000	Consolidated Holdings	1997-02-07 00:00:00.000	London	CONSH	2	WX1 6LT	10435	1997-02-04 00:00:00.000	N/A	Berkeley Gardens 12  Brewery	UK	8	9.2100
1997-03-05 00:00:00.000	Blondel päre et fils	1997-02-11 00:00:00.000	Strasbourg	BLONP	2	67000	10436	1997-02-05 00:00:00.000	N/A	24, place KlÇber	France	3	156.6600
1997-03-05 00:00:00.000	Wartian Herkku	1997-02-12 00:00:00.000	Oulu	WARTH	1	90110	10437	1997-02-05 00:00:00.000	N/A	Torikatu 38	Finland	8	19.9700
1997-03-06 00:00:00.000	Toms SpezialitÑten	1997-02-14 00:00:00.000	MÅnster	TOMSP	2	44087	10438	1997-02-06 00:00:00.000	N/A	Luisenstr. 48	Germany	3	8.2400
1997-03-07 00:00:00.000	Märe Paillarde	1997-02-10 00:00:00.000	MontrÇal	MEREP	3	H1J 1C3	10439	1997-02-07 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	6	4.0700
1997-03-10 00:00:00.000	Save-a-lot Markets	1997-02-28 00:00:00.000	Boise	SAVEA	2	83720	10440	1997-02-10 00:00:00.000	ID	187 Suffolk Ln.	USA	4	86.5300
1997-03-24 00:00:00.000	Old World Delicatessen	1997-03-14 00:00:00.000	Anchorage	OLDWO	2	99508	10441	1997-02-10 00:00:00.000	AK	2743 Bering St.	USA	3	73.0200
1997-03-11 00:00:00.000	Ernst Handel	1997-02-18 00:00:00.000	Graz	ERNSH	2	8010	10442	1997-02-11 00:00:00.000	N/A	Kirchgasse 6	Austria	3	47.9400
1997-03-12 00:00:00.000	Reggiani Caseifici	1997-02-14 00:00:00.000	Reggio Emilia	REGGC	1	42100	10443	1997-02-12 00:00:00.000	N/A	Strada Provinciale 124	Italy	8	13.9500
1997-03-12 00:00:00.000	Berglunds snabbkîp	1997-02-21 00:00:00.000	LuleÜ	BERGS	3	S-958 22	10444	1997-02-12 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	3	3.5000
1997-03-13 00:00:00.000	Berglunds snabbkîp	1997-02-20 00:00:00.000	LuleÜ	BERGS	1	S-958 22	10445	1997-02-13 00:00:00.000	N/A	BerguvsvÑgen  8	Sweden	3	9.3000
1997-03-14 00:00:00.000	Toms SpezialitÑten	1997-02-19 00:00:00.000	MÅnster	TOMSP	1	44087	10446	1997-02-14 00:00:00.000	N/A	Luisenstr. 48	Germany	6	14.6800
1997-03-14 00:00:00.000	Ricardo Adocicados	1997-03-07 00:00:00.000	Rio de Janeiro	RICAR	2	02389-890	10447	1997-02-14 00:00:00.000	RJ	Av. Copacabana, 267	Brazil	4	68.6600
1997-03-17 00:00:00.000	Rancho grande	1997-02-24 00:00:00.000	Buenos Aires	RANCH	2	1010	10448	1997-02-17 00:00:00.000	N/A	Av. del Libertador 900	Argentina	4	38.8200
1997-03-18 00:00:00.000	Blondel päre et fils	1997-02-27 00:00:00.000	Strasbourg	BLONP	2	67000	10449	1997-02-18 00:00:00.000	N/A	24, place KlÇber	France	3	53.3000
1997-03-19 00:00:00.000	Victuailles en stock	1997-03-11 00:00:00.000	Lyon	VICTE	2	69004	10450	1997-02-19 00:00:00.000	N/A	2, rue du Commerce	France	8	7.2300
1997-03-05 00:00:00.000	QUICK-Stop	1997-03-12 00:00:00.000	Cunewalde	QUICK	3	01307	10451	1997-02-19 00:00:00.000	N/A	Taucherstra·e 10	Germany	4	189.0900
1997-03-20 00:00:00.000	Save-a-lot Markets	1997-02-26 00:00:00.000	Boise	SAVEA	1	83720	10452	1997-02-20 00:00:00.000	ID	187 Suffolk Ln.	USA	8	140.2600
1997-03-21 00:00:00.000	Around the Horn	1997-02-26 00:00:00.000	Colchester	AROUT	2	CO7 6JX	10453	1997-02-21 00:00:00.000	Essex	Brook Farm Stratford St. Mary	UK	1	25.3600
1997-03-21 00:00:00.000	La maison d'Asie	1997-02-25 00:00:00.000	Toulouse	LAMAI	3	31000	10454	1997-02-21 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	4	2.7400
1997-04-07 00:00:00.000	Wartian Herkku	1997-03-03 00:00:00.000	Oulu	WARTH	2	90110	10455	1997-02-24 00:00:00.000	N/A	Torikatu 38	Finland	8	180.4500
1997-04-08 00:00:00.000	Kîniglich Essen	1997-02-28 00:00:00.000	Brandenburg	KOENE	2	14776	10456	1997-02-25 00:00:00.000	N/A	Maubelstr. 90	Germany	8	8.1200
1997-03-25 00:00:00.000	Kîniglich Essen	1997-03-03 00:00:00.000	Brandenburg	KOENE	1	14776	10457	1997-02-25 00:00:00.000	N/A	Maubelstr. 90	Germany	2	11.5700
1997-03-26 00:00:00.000	Supràmes dÇlices	1997-03-04 00:00:00.000	Charleroi	SUPRD	3	B-6000	10458	1997-02-26 00:00:00.000	N/A	Boulevard Tirou, 255	Belgium	7	147.0600
1997-03-27 00:00:00.000	Victuailles en stock	1997-02-28 00:00:00.000	Lyon	VICTE	2	69004	10459	1997-02-27 00:00:00.000	N/A	2, rue du Commerce	France	4	25.0900
1997-03-28 00:00:00.000	Folk och fÑ HB	1997-03-03 00:00:00.000	BrÑcke	FOLKO	1	S-844 67	10460	1997-02-28 00:00:00.000	N/A	èkergatan 24	Sweden	8	16.2700
1997-03-28 00:00:00.000	LILA-Supermercado	1997-03-05 00:00:00.000	Barquisimeto	LILAS	3	3508	10461	1997-02-28 00:00:00.000	Lara	Carrera 52 con Ave. Bol°var #65-98 Llano Largo	Venezuela	1	148.6100
1997-03-31 00:00:00.000	Consolidated Holdings	1997-03-18 00:00:00.000	London	CONSH	1	WX1 6LT	10462	1997-03-03 00:00:00.000	N/A	Berkeley Gardens 12  Brewery	UK	2	6.1700
1997-04-01 00:00:00.000	Supràmes dÇlices	1997-03-06 00:00:00.000	Charleroi	SUPRD	3	B-6000	10463	1997-03-04 00:00:00.000	N/A	Boulevard Tirou, 255	Belgium	5	14.7800
1997-04-01 00:00:00.000	Furia Bacalhau e Frutos do Mar	1997-03-14 00:00:00.000	Lisboa	FURIB	2	1675	10464	1997-03-04 00:00:00.000	N/A	Jardim das rosas n. 32	Portugal	4	89.0000
1997-04-02 00:00:00.000	Vaffeljernet	1997-03-14 00:00:00.000	èrhus	VAFFE	3	8200	10465	1997-03-05 00:00:00.000	N/A	Smagsloget 45	Denmark	1	145.0400
1997-04-03 00:00:00.000	ComÇrcio Mineiro	1997-03-13 00:00:00.000	Sao Paulo	COMMI	1	05432-043	10466	1997-03-06 00:00:00.000	SP	Av. dos Lus°adas, 23	Brazil	4	11.9300
1997-04-03 00:00:00.000	Magazzini Alimentari Riuniti	1997-03-11 00:00:00.000	Bergamo	MAGAA	2	24100	10467	1997-03-06 00:00:00.000	N/A	Via Ludovico il Moro 22	Italy	8	4.9300
1997-04-04 00:00:00.000	Kîniglich Essen	1997-03-12 00:00:00.000	Brandenburg	KOENE	3	14776	10468	1997-03-07 00:00:00.000	N/A	Maubelstr. 90	Germany	3	44.1200
1997-04-07 00:00:00.000	White Clover Markets	1997-03-14 00:00:00.000	Seattle	WHITC	1	98124	10469	1997-03-10 00:00:00.000	WA	1029 - 12th Ave. S.	USA	1	60.1800
1997-04-08 00:00:00.000	Bon app'	1997-03-14 00:00:00.000	Marseille	BONAP	2	13008	10470	1997-03-11 00:00:00.000	N/A	12, rue des Bouchers	France	4	64.5600
1997-04-08 00:00:00.000	B's Beverages	1997-03-18 00:00:00.000	London	BSBEV	3	EC2 5NT	10471	1997-03-11 00:00:00.000	N/A	Fauntleroy Circus	UK	2	45.5900
1997-04-09 00:00:00.000	Seven Seas Imports	1997-03-19 00:00:00.000	London	SEVES	1	OX15 4NB	10472	1997-03-12 00:00:00.000	N/A	90 Wadhurst Rd.	UK	8	4.2000
1997-03-27 00:00:00.000	Island Trading	1997-03-21 00:00:00.000	Cowes	ISLAT	3	PO31 7PJ	10473	1997-03-13 00:00:00.000	Isle of Wight	Garden House Crowther Way	UK	1	16.3700
1997-04-10 00:00:00.000	Pericles Comidas cl†sicas	1997-03-21 00:00:00.000	MÇxico D.F.	PERIC	2	05033	10474	1997-03-13 00:00:00.000	N/A	Calle Dr. Jorge Cash 321	Mexico	5	83.4900
1997-04-11 00:00:00.000	Supràmes dÇlices	1997-04-04 00:00:00.000	Charleroi	SUPRD	1	B-6000	10475	1997-03-14 00:00:00.000	N/A	Boulevard Tirou, 255	Belgium	9	68.5200
1997-04-14 00:00:00.000	HILARION-Abastos	1997-03-24 00:00:00.000	San Crist¢bal	HILAA	3	5022	10476	1997-03-17 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	8	4.4100
1997-04-14 00:00:00.000	Princesa Isabel Vinhos	1997-03-25 00:00:00.000	Lisboa	PRINI	2	1756	10477	1997-03-17 00:00:00.000	N/A	Estrada da sa£de n. 58	Portugal	5	13.0200
1997-04-01 00:00:00.000	Victuailles en stock	1997-03-26 00:00:00.000	Lyon	VICTE	3	69004	10478	1997-03-18 00:00:00.000	N/A	2, rue du Commerce	France	2	4.8100
1997-04-16 00:00:00.000	Rattlesnake Canyon Grocery	1997-03-21 00:00:00.000	Albuquerque	RATTC	3	87110	10479	1997-03-19 00:00:00.000	NM	2817 Milton Dr.	USA	3	708.9500
1997-04-17 00:00:00.000	Folies gourmandes	1997-03-24 00:00:00.000	Lille	FOLIG	2	59000	10480	1997-03-20 00:00:00.000	N/A	184, chaussÇe de Tournai	France	6	1.3500
1997-04-17 00:00:00.000	Ricardo Adocicados	1997-03-25 00:00:00.000	Rio de Janeiro	RICAR	2	02389-890	10481	1997-03-20 00:00:00.000	RJ	Av. Copacabana, 267	Brazil	8	64.3300
1997-04-18 00:00:00.000	Lazy K Kountry Store	1997-04-10 00:00:00.000	Walla Walla	LAZYK	3	99362	10482	1997-03-21 00:00:00.000	WA	12 Orchestra Terrace	USA	1	7.4800
1997-04-21 00:00:00.000	White Clover Markets	1997-04-25 00:00:00.000	Seattle	WHITC	2	98124	10483	1997-03-24 00:00:00.000	WA	1029 - 12th Ave. S.	USA	7	15.2800
1997-04-21 00:00:00.000	B's Beverages	1997-04-01 00:00:00.000	London	BSBEV	3	EC2 5NT	10484	1997-03-24 00:00:00.000	N/A	Fauntleroy Circus	UK	3	6.8800
1997-04-08 00:00:00.000	LINO-Delicateses	1997-03-31 00:00:00.000	I. de Margarita	LINOD	2	4980	10485	1997-03-25 00:00:00.000	Nueva Esparta	Ave. 5 de Mayo Porlamar	Venezuela	4	64.4500
1997-04-23 00:00:00.000	HILARION-Abastos	1997-04-02 00:00:00.000	San Crist¢bal	HILAA	2	5022	10486	1997-03-26 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	1	30.5300
1997-04-23 00:00:00.000	Queen Cozinha	1997-03-28 00:00:00.000	Sao Paulo	QUEEN	2	05487-020	10487	1997-03-26 00:00:00.000	SP	Alameda dos CanÖrios, 891	Brazil	2	71.0700
1997-04-24 00:00:00.000	Frankenversand	1997-04-02 00:00:00.000	MÅnchen	FRANK	2	80805	10488	1997-03-27 00:00:00.000	N/A	Berliner Platz 43	Germany	8	4.9300
1997-04-25 00:00:00.000	Piccolo und mehr	1997-04-09 00:00:00.000	Salzburg	PICCO	2	5020	10489	1997-03-28 00:00:00.000	N/A	Geislweg 14	Austria	6	5.2900
1997-04-28 00:00:00.000	HILARION-Abastos	1997-04-03 00:00:00.000	San Crist¢bal	HILAA	2	5022	10490	1997-03-31 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	7	210.1900
1997-04-28 00:00:00.000	Furia Bacalhau e Frutos do Mar	1997-04-08 00:00:00.000	Lisboa	FURIB	3	1675	10491	1997-03-31 00:00:00.000	N/A	Jardim das rosas n. 32	Portugal	8	16.9600
1997-04-29 00:00:00.000	Bottom-Dollar Markets	1997-04-11 00:00:00.000	Tsawassen	BOTTM	1	T2F 8M4	10492	1997-04-01 00:00:00.000	BC	23 Tsawassen Blvd.	Canada	3	62.8900
1997-04-30 00:00:00.000	La maison d'Asie	1997-04-10 00:00:00.000	Toulouse	LAMAI	3	31000	10493	1997-04-02 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	4	10.6400
1997-04-30 00:00:00.000	ComÇrcio Mineiro	1997-04-09 00:00:00.000	Sao Paulo	COMMI	2	05432-043	10494	1997-04-02 00:00:00.000	SP	Av. dos Lus°adas, 23	Brazil	4	65.9900
1997-05-01 00:00:00.000	Laughing Bacchus Wine Cellars	1997-04-11 00:00:00.000	Vancouver	LAUGB	3	V3F 2K1	10495	1997-04-03 00:00:00.000	BC	2319 Elm St.	Canada	3	4.6500
1997-05-02 00:00:00.000	Tradiáao Hipermercados	1997-04-07 00:00:00.000	Sao Paulo	TRADH	2	05634-030	10496	1997-04-04 00:00:00.000	SP	Av. Inàs de Castro, 414	Brazil	7	46.7700
1997-05-02 00:00:00.000	Lehmanns Marktstand	1997-04-07 00:00:00.000	Frankfurt a.M.	LEHMS	1	60528	10497	1997-04-04 00:00:00.000	N/A	Magazinweg 7	Germany	7	36.2100
1997-05-05 00:00:00.000	HILARION-Abastos	1997-04-11 00:00:00.000	San Crist¢bal	HILAA	2	5022	10498	1997-04-07 00:00:00.000	T†chira	Carrera 22 con Ave. Carlos Soublette #8-35	Venezuela	8	29.7500
1997-05-06 00:00:00.000	LILA-Supermercado	1997-04-16 00:00:00.000	Barquisimeto	LILAS	2	3508	10499	1997-04-08 00:00:00.000	Lara	Carrera 52 con Ave. Bol°var #65-98 Llano Largo	Venezuela	4	102.0200
1997-05-07 00:00:00.000	La maison d'Asie	1997-04-17 00:00:00.000	Toulouse	LAMAI	1	31000	10500	1997-04-09 00:00:00.000	N/A	1 rue Alsace-Lorraine	France	6	42.6800
1997-05-07 00:00:00.000	Blauer See Delikatessen	1997-04-16 00:00:00.000	Mannheim	BLAUS	3	68306	10501	1997-04-09 00:00:00.000	N/A	Forsterstr. 57	Germany	9	8.8500
1997-05-08 00:00:00.000	Pericles Comidas cl†sicas	1997-04-29 00:00:00.000	MÇxico D.F.	PERIC	1	05033	10502	1997-04-10 00:00:00.000	N/A	Calle Dr. Jorge Cash 321	Mexico	2	69.3200
1997-05-09 00:00:00.000	Hungry Owl All-Night Grocers	1997-04-16 00:00:00.000	Cork	HUNGO	2	N/A	10503	1997-04-11 00:00:00.000	Co. Cork	8 Johnstown Road	Ireland	6	16.7400
1997-05-09 00:00:00.000	White Clover Markets	1997-04-18 00:00:00.000	Seattle	WHITC	3	98124	10504	1997-04-11 00:00:00.000	WA	1029 - 12th Ave. S.	USA	4	59.1300
1997-05-12 00:00:00.000	Märe Paillarde	1997-04-21 00:00:00.000	MontrÇal	MEREP	3	H1J 1C3	10505	1997-04-14 00:00:00.000	QuÇbec	43 rue St. Laurent	Canada	3	7.1300
1997-05-13 00:00:00.000	Kîniglich Essen	1997-05-02 00:00:00.000	Brandenburg	KOENE	2	14776	10506	1997-04-15 00:00:00.000	N/A	Maubelstr. 90	Germany	9	21.1900
1997-05-13 00:00:00.000	Antonio Moreno Taquer°a	1997-04-22 00:00:00.000	MÇxico D.F.	ANTON	1	05023	10507	1997-04-15 00:00:00.000	N/A	Mataderos  2312	Mexico	7	47.4500
1997-05-14 00:00:00.000	Ottilies KÑseladen	1997-05-13 00:00:00.000	Kîln	OTTIK	2	50739	10508	1997-04-16 00:00:00.000	N/A	Mehrheimerstr. 369	Germany	1	4.9900
1997-05-15 00:00:00.000	Blauer See Delikatessen	1997-04-29 00:00:00.000	Mannheim	BLAUS	1	68306	10509	1997-04-17 00:00:00.000	N/A	Forsterstr. 57	Germany	4	.1500
1997-05-16 00:00:00.000	Save-a-lot Markets	1997-04-28 00:00:00.000	Boise	SAVEA	3	83720	10510	1997-04-18 00:00:00.000	ID	187 Suffolk Ln.	USA	6	367.6300
1997-05-16 00:00:00.000	Bon app'	1997-04-21 00:00:00.000	Marseille	BONAP	3	13008	10511	1997-04-18 00:00:00.000	N/A	12, rue des Bouchers	France	4	350.6400
1997-05-19 00:00:00.000	Familia Arquibaldo	1997-04-24 00:00:00.000	Sao Paulo	FAMIA	2	05442-030	10512	1997-04-21 00:00:00.000	SP	Rua Or¢s, 92	Brazil	7	3.5300
1997-06-03 00:00:00.000	Die Wandernde Kuh	1997-04-28 00:00:00.000	Stuttgart	WANDK	1	70563	10513	1997-04-22 00:00:00.000	N/A	Adenauerallee 900	Germany	7	105.6500
1997-05-20 00:00:00.000	Ernst Handel	1997-05-16 00:00:00.000	Graz	ERNSH	2	8010	10514	1997-04-22 00:00:00.000	N/A	Kirchgasse 6	Austria	3	789.9500
1997-05-07 00:00:00.000	QUICK-Stop	1997-05-23 00:00:00.000	Cunewalde	QUICK	1	01307	10515	1997-04-23 00:00:00.000	N/A	Taucherstra·e 10	Germany	2	204.4700
1997-05-22 00:00:00.000	Hungry Owl All-Night Grocers	1997-05-01 00:00:00.000	Cork	HUNGO	3	N/A	10516	1997-04-24 00:00:00.000	Co. Cork	8 Johnstown Road	Ireland	2	62.7800
